Run Time, Comparisons, Swaps
475, 24879327, 24879327
532, 24879327, 24879327
507, 24879327, 24879327
493, 24879327, 24879327
499, 24879327, 24879327
508, 24879327, 24879327
471, 24879327, 24879327
505, 24879327, 24879327
488, 24879327, 24879327
468, 24879327, 24879327
Sorted
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
